"timeBgn","elapsed_days","iso","residuals_phi","rediduals_no_phi"
2017-02-04 03:30:00,0,-12.8279240742593,0.257312061253327,0.257317988092297
2017-02-04 04:30:00,0.0416666666678793,-12.1289480402597,0.487537444591993,0.487543373420314
2017-02-04 05:30:00,0.0833333333357587,-11.7168942372913,0.623119546152182,0.623125476966962
2017-02-04 06:30:00,0.125,-11.7556456406308,0.610000502175538,0.610006434973884
2017-02-04 07:30:00,0.166666666667879,-11.9459925903525,0.546876562729724,0.546882497508741
2017-02-04 08:30:00,0.208333333335759,-12.1640445001855,0.474613842619792,0.474619779376586
2017-02-04 09:30:00,0.25,-12.0501169033395,0.511856599783282,0.511862538514956
2017-02-04 10:30:00,0.291666666667879,-12.1183005556586,0.489028659201915,0.489034599905574
2017-02-04 11:30:00,0.333333333335759,-12.0596437669759,0.508039742899916,0.508045685572662
2017-02-04 12:30:00,0.375,-12.4872690157699,0.366647418869243,0.366653363508178
2017-02-04 13:30:00,0.416666666667879,-12.8749257886827,0.238438837468714,0.23844478407094
2017-02-04 14:30:00,0.458333333335759,-13.2646975682746,0.109532488784268,0.109538437346884
2017-02-04 15:30:00,0.5,-13.8162691474766,-0.0727446932251065,-0.0727387427049995
2017-02-04 16:30:00,0.541666666667879,-14.0051981250467,-0.135401975726773,-0.135396023252076
2017-02-04 17:30:00,0.583333333335759,-13.8121644957009,-0.0720665293113705,-0.0720605748849865
2017-02-04 18:30:00,0.625,-13.8508205775701,-0.0851555570375999,-0.0851496006624309
2017-02-04 19:00:00,0.645833333335759,-13.9165214996262,-0.106996511126928,-0.106990553778455
2017-02-04 20:00:00,0.6875,-13.9422904651885,-0.115834816380747,-0.115828857087845
2017-02-04 21:00:00,0.729166666667879,-13.976863546729,-0.127577333967793,-0.127571372733365
2017-02-04 22:00:00,0.770833333335759,-13.8674093543925,-0.0918116370295427,-0.0918056738564958
2017-02-04 23:00:00,0.8125,-14.0320953261682,-0.146472971101213,-0.146467005992453
2017-02-05,0.854166666667879,-14.02439438,-0.144271477496672,-0.144265510455105
2017-02-05 01:00:00,0.895833333335759,-13.9210074831776,-0.110507468331679,-0.110501499360213
2017-02-05 02:00:00,0.9375,-13.9724085690299,-0.127801397344654,-0.127795426446197
2017-02-05 03:00:00,0.979166666667879,-13.9520839591418,-0.121436256178348,-0.121430283355809
2017-02-05 04:00:00,1.02083333333576,-13.7802798494403,-0.0651047343332259,-0.0650987595895156
2017-02-05 05:00:00,1.0625,-13.607516788806,-0.00845701242142302,-0.00845103575945158
2017-02-05 06:00:00,1.10416666666788,-13.4598078203358,0.0399263384893621,0.0399323170666833
2017-02-05 07:00:00,1.14583333333576,-13.2810168423221,0.0985621763604247,0.0985681568501835
2017-02-05 08:00:00,1.1875,-13.1122070802239,0.153905529710866,0.153911512110149
2017-02-05 09:00:00,1.22916666666788,-12.9384067031716,0.2108949543759,0.210900938681795
2017-02-05 10:00:00,1.27083333333576,-12.7853376787313,0.261045892442719,0.261051878652311
2017-02-05 11:00:00,1.3125,-12.8106902979478,0.252343177274279,0.252349165384652
2017-02-05 12:00:00,1.35416666666788,-12.7681940268657,0.266020744362659,0.266026734370898
2017-02-05 13:00:00,1.39583333333576,-12.6874216373134,0.292323822995687,0.292329814898875
2017-02-05 14:00:00,1.4375,-12.6017052117537,0.32025760942919,0.32026360322441
2017-02-05 15:00:00,1.47916666666788,-12.8083768651119,0.251745174349787,0.25175117003412
2017-02-05 16:00:00,1.52083333333576,-12.7204981360075,0.280391981983068,0.280397979553596
2017-02-05 17:00:00,1.5625,-12.6654757729478,0.298200789773445,0.298206789227249
2017-02-05 18:00:00,1.60416666666788,-12.6139496302239,0.314856232668375,0.314862234002534
2017-02-05 18:30:00,1.625,-12.5576859785047,0.333244726007155,0.333250728280397
