"timeBgn","elapsed_days","iso","residuals_phi","rediduals_no_phi"
2018-03-01 01:00:00,0,-27.40159,-1.4079995733808,-1.40799512615618
2018-03-01 17:00:00,0.666666666664241,-27.9668170964602,-1.54664039308017,-1.54663583243417
2018-03-01 17:30:00,0.6875,-27.9716464459596,-1.54790607095135,-1.54790150677336
2018-03-01 19:00:00,0.75,-26.5696703601852,-1.21307010428046,-1.21306552951104
2018-03-01 20:30:00,0.8125,-25.7832096089054,-1.02538588110338,-1.02538129574937
2018-03-01 21:30:00,0.854166666664241,-25.3289709334302,-0.9170147253339,-0.917010132927309
2018-03-01 22:00:00,0.875,-25.2996172693878,-0.910109029867312,-0.910104433935569
2018-03-01 23:00:00,0.916666666664241,-24.2598907507407,-0.661766033070612,-0.661761430090852
2018-03-02 00:30:00,0.979166666664241,-24.0157629572222,-0.603739113714949,-0.603734500168889
2018-03-02 01:30:00,1.02083333333212,-24.6269506630814,-0.750080328421781,-0.75007570783534
2018-03-02 02:00:00,1.04166666666424,-24.8678672780612,-0.80778869913046,-0.807784075024977
2018-03-02 03:00:00,1.08333333333212,-24.4794074301852,-0.715145080532755,-0.715140449391485
2018-03-02 04:30:00,1.14583333333212,-25.4693487814471,-0.952148547726944,-0.952143906037743
2018-03-02 05:30:00,1.1875,-28.1121046267442,-1.58417724353556,-1.58417259481825
2018-03-02 06:00:00,1.20833333333212,-28.3396224168367,-1.63868302353585,-1.63867837130563
2018-03-02 07:00:00,1.25,-28.2331074218519,-1.61344516622212,-1.6134405069684
2018-03-02 08:30:00,1.3125,-27.630815985316,-1.4697961771795,-1.4697915073963
2018-03-02 09:30:00,1.35416666666424,-27.7526151332362,-1.49914211291558,-1.49913743611659
2018-03-02 10:00:00,1.375,-27.8011224341837,-1.51085258883246,-1.51084790852673
2018-03-02 11:00:00,1.41666666666424,-27.27325003,-1.38488230851985,-1.38487762120296
2018-03-02 12:30:00,1.47916666666424,-26.6897439721707,-1.24572631046527,-1.24572161263744
2018-03-02 13:30:00,1.52083333333212,-26.6571370055394,-1.23815975815785,-1.23815505332661
2018-03-02 14:00:00,1.54166666666424,-27.0351887413265,-1.32865494542668,-1.32865023709489
2018-03-02 15:00:00,1.58333333333212,-26.7643796198148,-1.26414199581392,-1.26413728048337
2018-03-02 16:30:00,1.64583333333212,-26.5434648385185,-1.21167252036975,-1.21166779454689
2018-03-02 18:00:00,1.70833333333212,-25.6675325204142,-1.00260901196215,-1.00260427565398
2018-03-02 18:30:00,1.72916666666424,-25.7008578883249,-1.01069134846799,-1.01068660866628
2018-03-02 19:30:00,1.77083333333212,-24.3368544723881,-0.684830368637735,-0.684825621851271
2018-03-02 21:00:00,1.83333333333212,-24.5606977304104,-0.738691233416154,-0.738686476158428
2018-03-02 22:00:00,1.875,-25.1314955914454,-0.875383219747095,-0.875378455512438
2018-03-02 22:30:00,1.89583333333212,-24.9215948533333,-0.825318248051771,-0.825313480329822
2018-03-02 23:30:00,1.9375,-24.784897345709,-0.792870100036732,-0.792865325342553
2018-03-03 01:00:00,2,-24.4895335837687,-0.722606325372713,-0.722601540226072
2018-03-03 02:00:00,2.04166666666424,-24.4086372079646,-0.703499350848241,-0.703494558737221
2018-03-03 02:30:00,2.0625,-24.1929390741117,-0.652049054034643,-0.652044258442613
2018-03-03 03:30:00,2.10416666666424,-24.1850783376866,-0.650403171314697,-0.650398368763007
2018-03-03 05:00:00,2.16666666666424,-24.0677910268657,-0.622714026752724,-0.622709213767457
2018-03-03 06:00:00,2.20833333333212,-24.4329823466077,-0.710254364222949,-0.71024954428591
2018-03-03 06:30:00,2.22916666666424,-24.6367272883838,-0.759080805802775,-0.759075982391034
2018-03-03 07:30:00,2.27083333333212,-24.5719851445065,-0.743837617868235,-0.743832787509463
2018-03-03 09:00:00,2.33333333333212,-24.8544078141527,-0.811708937106719,-0.811704096333336
2018-03-03 10:00:00,2.375,-24.9998495495575,-0.846715140103557,-0.846710292391064
2018-03-03 10:30:00,2.39583333333212,-25.2491262343434,-0.906427490672779,-0.906422639491921
2018-03-03 11:30:00,2.4375,-25.3924990184358,-0.94093956040296,-0.940934702287754
2018-03-03 13:00:00,2.5,-25.7279218081937,-1.02148355683384,-1.02147868832308
2018-03-03 14:00:00,2.54166666666424,-25.9356872545723,-1.07139077000284,-1.07138589456569
2018-03-03 14:30:00,2.5625,-26.2517676505051,-1.1470745092367,-1.14706963033754
2018-03-03 15:30:00,2.60416666666424,-26.0199460350093,-1.09189031374864,-1.09188542792787
2018-03-03 17:30:00,2.6875,-25.685865711194,-1.0124974517294,-1.012492552075
2018-03-03 18:30:00,2.72916666666424,-24.9225338734513,-0.830246303943295,-0.830241397376868
2018-03-03 19:00:00,2.75,-24.8078787616162,-0.802955015946851,-0.802950105925616
2018-03-03 20:00:00,2.79166666666424,-24.137124744879,-0.642836898210224,-0.642831981281775
2018-03-03 21:30:00,2.85416666666424,-23.6614786316574,-0.529483141448154,-0.529478214164902
2018-03-03 22:30:00,2.89583333333212,-23.5331298221239,-0.499038426889051,-0.499033492706613
2018-03-03 23:00:00,2.91666666666424,-22.9854899131313,-0.368234292422077,-0.368229354791253
2018-03-04,2.95833333333212,-23.0327057988827,-0.379762245039537,-0.379757300514355
2018-03-04 01:30:00,3.02083333333212,-23.0786462424581,-0.391105922660274,-0.391100967799598
2018-03-04 02:30:00,3.0625,-22.660914441003,-0.291479835274285,-0.291474873527313
2018-03-04 03:00:00,3.08333333333212,-22.9333585580808,-0.356733501228619,-0.35672853603971
2018-03-04 04:00:00,3.125,-23.1404312644981,-0.406479657381959,-0.406474685311602
2018-03-04 05:30:00,3.1875,-23.5355780869888,-0.501309908157769,-0.501304925771308
2018-03-04 06:30:00,3.22916666666424,-23.8352271519174,-0.573189067213325,-0.573184077953512
2018-03-04 07:00:00,3.25,-24.1149040212121,-0.640172513039798,-0.640167520344526
2018-03-04 08:00:00,3.29166666666424,-24.1155232849162,-0.640563226773894,-0.640558227210139
2018-03-04 09:30:00,3.35416666666424,-24.5476559922932,-0.744237622626802,-0.744232612766417
2018-03-04 10:30:00,3.39583333333212,-24.6867551970501,-0.77773548857406,-0.777730471853322
2018-03-04 11:00:00,3.41666666666424,-24.8894974678392,-0.826326859350676,-0.826321839200984
2018-03-04 12:00:00,3.45833333333212,-24.7251301271375,-0.787275588590056,-0.7872705615849
2018-03-04 13:30:00,3.52083333333212,-24.5544386585502,-0.746834998496313,-0.74682996121408
2018-03-04 14:30:00,3.5625,-24.4065074082596,-0.711713905516043,-0.711708861386511
2018-03-04 15:00:00,3.58333333333212,-24.4493969849246,-0.722090005219029,-0.722084957667075
2018-03-04 16:30:00,3.64583333333212,-24.2376294083799,-0.671830821167141,-0.671825763352829
2018-03-04 18:00:00,3.70833333333212,-23.7856815743017,-0.564152568266391,-0.5641475001971
2018-03-04 19:00:00,3.75,-23.2136932306785,-0.427653773597248,-0.427648698695408
2018-03-04 19:30:00,3.77083333333212,-23.2259091373737,-0.430697457977613,-0.430692379660732
2018-03-04 20:30:00,3.8125,-22.7789124718808,-0.32408085614757,-0.324075771003071
2018-03-04 22:00:00,3.875,-22.6557574945896,-0.29500891135419,-0.29500381597444
2018-03-04 23:00:00,3.91666666666424,-22.7768465631268,-0.324205137837385,-0.324200035638255
2018-03-04 23:30:00,3.9375,-22.4027575479798,-0.234895708053449,-0.234890602445866
2018-03-05 00:30:00,3.97916666666424,-22.4600540184358,-0.248841547369982,-0.248836434947971
2018-03-05 02:00:00,4.04166666666424,-22.8012923800745,-0.330793859023322,-0.33078873638587
2018-03-05 03:00:00,4.08333333333212,-23.0125043587021,-0.381537019892747,-0.381531890449137
2018-03-05 03:30:00,4.10416666666424,-23.222798,-0.431936354781267,-0.431931221935821
2018-03-05 04:30:00,4.14583333333212,-23.5431189908922,-0.508764644531374,-0.508759504884744
2018-03-05 06:00:00,4.20833333333212,-23.5220093033457,-0.504092486057778,-0.504087336215596
2018-03-05 07:00:00,4.25,-23.5298731353982,-0.506222574469694,-0.506217417834632
2018-03-05 07:30:00,4.27083333333212,-23.6839598457286,-0.54318518393597,-0.543180023905715
2018-03-05 08:30:00,4.3125,-23.5102230881041,-0.501900575536998,-0.501895408718856
2018-03-05 10:00:00,4.375,-23.5044442198885,-0.500895475452682,-0.500890298458959
2018-03-05 11:00:00,4.41666666666424,-23.4901887964602,-0.497738805713488,-0.497733621940216
