"timeBgn","elapsed_days","iso","residuals_phi","rediduals_no_phi"
2017-02-04 04:00:00,0,-12.3407990616822,0.612455702963631,-0.0540307895264904
2017-02-04 04:30:00,0.0208333333321207,-12.1127076606154,0.694852141161525,0.0284655344713561
2017-02-04 05:00:00,0.0416666666642413,-11.8451495537383,0.791523760427448,0.12523712649461
2017-02-04 05:30:00,0.0625,-11.6784061643077,0.851730281980527,0.185543707749296
2017-02-04 06:00:00,0.0833333333321207,-11.6799532808411,0.851065478396947,0.184979050798438
2017-02-04 06:30:00,0.104166666664241,-11.5957630916923,0.881412092859145,0.215425898811348
2017-02-04 07:00:00,0.125,-11.9279205551402,0.761164249348742,0.095278375756515
2017-02-04 07:30:00,0.145833333332121,-11.8757345666667,0.779934705778876,0.114149239533883
2017-02-04 08:00:00,0.166666666664241,-12.0398732765258,0.720459702648608,0.0547747306293594
2017-02-04 08:30:00,0.1875,-11.8985353692308,0.77147659099362,0.105892200065462
2017-02-04 09:00:00,0.208333333332121,-12.0716962626168,0.708738105464015,0.0432543824790685
2017-02-04 09:30:00,0.229166666664241,-12.0083138538462,0.731558091601379,0.0661751233985806
2017-02-04 10:00:00,0.25,-12.0601355149533,0.712708301317265,0.0474261747223573
2017-02-04 10:30:00,0.270833333332121,-11.9102646258462,0.766811344513208,0.101630146338677
2017-02-04 11:00:00,0.291666666664241,-12.0384112037383,0.720354439190865,0.0552742562359816
2017-02-04 11:30:00,0.3125,-11.9660000123077,0.746439913179818,0.0814608322306272
2017-02-04 12:00:00,0.333333333332121,-12.4346916280374,0.576806555936377,-0.0880713362343619
2017-02-04 12:30:00,0.354166666664241,-12.3166430953846,0.619399087965216,-0.0453775286675593
2017-02-04 13:00:00,0.375,-12.7671495182243,0.456343251238397,-0.208332003110157
2017-02-04 13:30:00,0.395833333332121,-12.7623784898462,0.457962788922408,-0.206611016408989
2017-02-04 14:00:00,0.416666666664241,-13.2153691719626,0.294008260014745,-0.370464009579831
2017-02-04 14:30:00,0.4375,-13.0706984818462,0.346229865092921,-0.318140782058461
2017-02-04 15:00:00,0.458333333332121,-13.6407756742991,0.139924611179644,-0.524344326835517
2017-02-04 15:30:00,0.479166666664241,-13.7158312769939,0.112670324901586,-0.551496817297636
2017-02-04 16:00:00,0.5,-13.9768037621495,0.018169192063743,-0.64589606765314
2017-02-04 16:30:00,0.520833333332121,-13.7774049058282,0.0901859115461612,-0.573777379035361
2017-02-04 17:00:00,0.541666666664241,-13.7718037509346,0.0921052648606901,-0.57175596994579
2017-02-04 17:30:00,0.5625,-13.8179969138037,0.0752903698854075,-0.588468722519695
2017-02-04 18:00:00,0.583333333332121,-13.8306760258216,0.0705975603273183,-0.593059303063484
2017-02-04 18:30:00,0.604166666664241,-13.6386503150307,0.139947133945254,-0.523607413831694
2017-02-04 19:30:00,0.645833333332121,-13.858165906278,0.0603338029983084,-0.603015853805844
2017-02-04 20:00:00,0.666666666664241,-13.8616582379747,0.0589636305294113,-0.604283450942642
